pid,Academic_performance,Chinese_score,Math_score,Province,P_StopTV,P_Discuss,P_Supervising,P_Check_homework,C_Work_hard,C_Check_homwork,C_Self_discipline,C_Focus,Extra_tutorial_fee,Household_income_total,F_Edu_level,M_Edu_level,Household_type_Urban,Gender_Male,Edu_level_Junior,Edu_level_Primary,Keyschool_Yes,Keyclass_Yes,C_Attend_extra_tourial_or_not_Yes
360093113,7,4,4,江西省,4,4,4,3,4,4,5,3,1,5,2,1,0,0,0,1,0,0,0
360093114,4,4,1,江西省,4,1,1,1,4,4,4,4,1,6,2,1,0,0,0,1,0,0,0
360093401,3,3,1,江西省,4,1,1,1,4,4,4,4,1,6,2,1,0,0,0,1,0,0,0
360095108,1,1,1,江西省,3,3,4,4,4,2,4,4,1,5,2,2,0,1,0,1,0,0,0
360095109,5,3,3,广东省,1,1,1,1,4,2,2,4,1,5,3,3,1,1,0,1,0,0,0
360095401,1,1,1,江西省,3,2,5,5,2,2,2,4,1,5,2,2,0,0,0,1,0,0,0
360121106,5,3,3,江西省,3,4,4,5,4,4,4,4,1,5,3,2,0,1,0,1,1,0,0
360124105,7,4,4,浙江省,4,4,4,3,4,4,4,4,8,7,3,5,1,1,0,1,1,1,1
360126103,2,1,2,江西省,4,3,5,3,2,2,2,2,1,6,3,3,1,1,0,1,1,0,0
360126104,3,2,2,江西省,4,3,5,2,2,2,2,2,5,6,3,3,1,0,1,0,1,0,0
360128108,2,2,1,江西省,4,3,4,3,4,4,2,2,1,4,4,3,1,1,1,0,0,0,0
360129106,1,1,1,江西省,4,2,5,2,2,4,4,4,1,5,1,1,0,1,0,1,0,0,0
360135401,3,2,2,江西省,4,1,1,2,4,4,4,4,1,5,3,2,0,0,0,1,1,0,0
360136106,1,1,1,江西省,4,1,5,5,2,2,4,4,1,5,2,1,0,1,0,1,0,0,0
360143105,5,3,3,江西省,5,5,5,5,4,2,4,1,1,5,4,3,1,1,0,1,0,0,0
360148105,7,4,4,江西省,5,2,5,2,4,2,2,2,1,5,4,3,0,0,0,1,1,0,1
360161105,4,1,4,江西省,5,1,5,1,4,4,4,4,1,5,4,2,0,1,0,1,0,0,0
360169105,7,4,4,江西省,5,2,5,2,2,1,4,2,1,6,2,3,0,0,0,1,0,0,0
360172106,5,3,3,江西省,3,2,5,3,4,2,4,4,1,5,3,4,0,1,0,1,1,0,0
360173104,2,1,2,江西省,2,3,4,1,3,2,1,2,1,5,2,1,0,1,0,1,0,0,0
360174104,4,3,2,江西省,4,3,4,1,4,2,4,2,1,5,1,1,0,0,0,1,0,0,0
360174105,3,1,3,江西省,3,3,4,3,2,2,2,2,1,5,1,1,0,1,0,1,0,0,0
360175103,5,3,3,江西省,4,4,4,4,3,3,3,4,1,5,2,2,0,0,0,1,0,0,0
360175104,6,3,4,江西省,4,1,2,1,2,4,4,4,1,5,2,2,0,0,0,1,0,0,0
360175105,6,4,3,江西省,4,1,4,1,5,5,5,5,1,5,2,2,0,1,0,1,0,0,0
360176103,7,4,4,江西省,2,4,4,1,5,4,4,4,1,6,4,4,0,0,0,1,0,0,0
360176104,2,1,2,江西省,2,5,4,3,5,4,4,4,1,6,4,4,0,1,0,1,0,0,0
360178105,7,4,4,江西省,2,2,5,4,4,2,4,4,1,5,2,2,0,1,0,1,0,0,0
360181104,2,1,2,江西省,4,2,4,2,2,2,2,4,1,6,2,1,0,0,1,0,0,0,0
360181401,3,3,1,江西省,4,4,4,3,2,1,4,2,1,6,2,1,0,0,0,1,0,0,0
360183104,5,3,3,江西省,1,2,4,1,4,4,4,5,1,6,2,3,0,1,0,1,0,0,0
360183105,3,1,3,江西省,1,2,2,1,2,2,4,4,1,6,2,3,0,1,0,1,0,0,0
360185103,2,2,1,江西省,1,4,4,1,4,4,2,2,1,5,3,3,0,1,0,1,0,0,0
360188104,3,2,2,江西省,2,2,4,1,4,4,4,4,1,5,2,1,0,1,0,1,0,0,0
360190551,2,1,2,江西省,5,3,5,5,1,2,4,2,1,5,4,3,0,1,0,1,1,0,0
360192104,2,1,2,江西省,5,1,5,2,2,4,4,2,5,6,2,2,0,1,1,0,1,0,0
360193103,1,1,1,江西省,4,4,4,1,2,2,4,4,1,5,3,2,0,0,0,0,1,0,0
360193104,4,3,2,江西省,4,2,4,3,2,2,4,4,1,5,3,2,0,1,0,1,0,0,0
360197104,7,4,4,江西省,5,4,5,1,4,4,4,4,1,5,2,1,0,0,0,1,1,0,0
360197105,7,4,4,江西省,5,1,5,3,4,4,4,1,1,5,2,1,0,1,0,1,1,0,0
360204103,6,4,3,江西省,5,4,4,1,5,5,5,5,1,5,3,3,0,1,0,1,0,0,0
360207104,5,3,3,江西省,4,3,4,4,2,2,4,2,1,5,2,1,0,1,0,1,0,0,0
360208105,2,2,1,江西省,4,3,2,4,2,1,4,2,5,5,2,3,1,1,0,1,0,0,0
360210106,3,2,2,江西省,4,1,4,2,5,5,5,2,1,5,3,1,0,1,0,0,0,0,0
360215551,3,1,3,江西省,4,4,4,4,5,5,4,1,1,5,3,3,0,1,1,0,1,1,0
360220104,5,2,4,江西省,4,2,4,4,2,2,2,2,1,5,2,1,0,0,1,0,0,0,0
360222103,3,2,2,江西省,4,2,4,1,4,4,4,4,6,5,3,3,1,0,1,0,0,0,0
360222104,3,2,2,江西省,3,3,3,3,4,4,4,4,1,5,3,3,1,1,0,1,1,1,1
360223106,5,3,3,江西省,1,4,4,4,4,4,4,4,1,6,3,2,0,1,1,0,0,0,0
360225103,6,3,4,江西省,4,3,5,3,5,5,4,5,1,5,3,3,0,1,0,1,0,0,0
360231105,3,2,2,江西省,4,4,4,3,4,4,4,4,1,6,3,2,0,0,0,1,0,0,0
360231401,5,3,3,江西省,4,4,4,5,4,5,4,4,1,6,3,2,0,0,0,1,0,0,0
360246103,4,2,3,江西省,3,3,3,3,4,4,4,4,1,5,3,2,0,1,1,0,0,0,0
360246104,3,2,2,江西省,4,5,3,3,4,4,4,4,1,5,3,2,0,1,0,1,0,0,0
360248401,7,4,4,江西省,1,2,4,4,4,4,4,4,4,5,5,5,0,0,0,1,0,0,0
360250107,5,3,3,江西省,4,4,5,3,2,2,4,2,1,6,4,4,0,1,0,1,0,0,0
360252106,3,2,2,江西省,1,4,1,5,2,4,4,2,1,6,3,2,0,1,0,1,0,0,0
360256103,5,3,3,江西省,4,2,4,4,4,2,4,2,1,5,3,3,0,1,0,1,0,0,0
360262105,5,2,4,江西省,2,5,1,1,4,4,4,4,1,6,4,4,1,1,1,0,1,0,0
360262501,7,4,4,江西省,4,2,4,4,5,5,5,5,1,6,4,4,1,0,0,1,0,0,0
360270104,3,2,2,江西省,4,2,4,3,3,2,2,2,1,5,4,3,1,0,0,1,1,0,0
360270105,5,3,3,江西省,4,2,4,3,2,2,2,2,1,5,4,3,1,1,0,1,1,0,0
360271103,7,4,4,江西省,4,4,4,5,4,4,4,2,1,6,5,6,1,1,0,1,1,0,0
360275107,6,3,4,江西省,4,3,4,2,3,4,4,2,1,6,5,4,1,1,0,1,0,0,0
360276105,5,3,3,江西省,2,3,4,3,3,3,3,3,1,5,3,3,1,1,0,1,1,0,0
360289105,7,4,4,江西省,2,4,4,5,4,2,4,2,6,6,4,3,0,0,0,1,0,0,0
360290108,2,1,2,江西省,1,2,2,2,4,4,4,4,1,5,2,3,0,1,1,0,0,0,0
360292106,3,2,2,江西省,1,3,3,1,4,4,4,4,1,5,3,3,0,0,1,0,0,1,0
360292107,5,3,3,江西省,1,3,4,1,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
360293107,6,3,4,江西省,2,4,4,3,4,1,2,4,1,4,4,3,0,0,1,0,0,1,0
360293401,3,1,3,江西省,4,2,4,4,4,2,2,2,1,4,4,3,0,0,0,1,0,0,0
360295103,2,1,2,江西省,4,5,5,5,4,4,5,4,1,5,1,1,0,1,0,1,1,1,0
360298106,5,3,3,江西省,3,4,4,3,3,3,4,4,1,5,4,1,0,0,0,1,0,0,0
360301104,3,2,2,江西省,3,2,3,2,5,5,5,4,1,5,3,2,0,1,1,0,1,0,0
360302103,1,1,1,江西省,3,3,3,4,4,4,4,4,1,6,3,2,0,1,1,0,0,1,0
360305103,6,4,3,江西省,1,5,4,2,5,5,5,5,1,6,4,3,0,1,0,1,1,1,0
360305104,3,2,2,江西省,2,2,4,4,4,4,4,4,1,5,2,2,0,1,0,1,1,0,0
360306106,1,1,1,江西省,2,1,3,1,4,4,4,2,1,6,2,1,0,1,0,1,1,0,0
360310108,5,4,2,广东省,5,5,5,5,4,4,4,2,4,4,3,3,1,0,0,1,1,1,1
360310110,4,4,1,江西省,5,5,5,5,5,4,4,2,6,4,2,3,0,0,0,1,1,1,0
360312104,2,2,1,江西省,4,3,4,3,4,2,4,4,1,6,3,3,0,0,1,0,0,0,0
360312105,3,2,2,江西省,4,4,4,4,4,2,4,4,1,6,3,3,0,1,0,1,0,0,0
360313105,2,1,2,江西省,4,3,4,3,2,2,2,2,1,6,4,3,0,0,1,0,0,0,0
360314104,3,2,2,江西省,4,3,4,2,4,4,4,4,1,5,3,4,0,1,1,0,0,0,0
360315104,5,3,3,江西省,2,2,4,2,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
360316104,5,4,2,江西省,5,4,4,3,3,2,2,4,1,6,2,3,0,0,1,0,0,0,0
360316105,7,4,4,江西省,5,5,5,2,3,2,2,4,1,6,2,3,0,1,0,1,0,0,0
360317105,1,1,1,江西省,3,2,3,3,2,2,2,4,1,5,3,2,0,1,1,0,0,0,0
360317106,7,4,4,江西省,4,3,4,3,4,4,4,4,1,5,3,2,0,0,0,1,1,0,0
360317109,4,2,3,江西省,4,4,4,4,4,4,4,4,1,4,3,3,0,1,0,1,1,0,0
360326105,5,4,2,江西省,1,3,3,1,4,3,4,3,1,6,3,3,0,1,0,1,0,0,0
360330401,2,1,2,江西省,2,2,4,4,4,4,3,2,1,5,3,3,0,1,0,1,0,0,0
360334553,5,3,3,江西省,3,1,5,5,5,4,4,2,1,6,3,3,0,1,0,1,0,0,0
360335105,5,3,3,江西省,2,2,5,5,2,2,4,2,1,6,3,3,0,0,0,1,0,0,0
360339107,7,4,4,江西省,4,4,5,4,5,4,4,4,1,6,5,3,0,1,0,1,1,0,0
360339401,4,3,2,江西省,4,4,4,4,4,4,5,4,1,6,5,3,0,0,0,1,1,0,0
360541401,4,2,3,山西省,1,4,4,4,4,4,4,4,1,5,3,3,0,1,0,1,1,0,0
370006105,5,3,3,山东省,3,3,5,5,4,3,4,3,1,6,3,3,1,1,1,0,0,0,0
370016104,7,4,4,山东省,3,3,4,5,4,4,4,4,6,5,3,3,1,1,1,0,0,0,1
370017105,7,4,4,山东省,4,3,5,5,2,2,2,4,1,5,4,4,1,1,0,1,0,0,0
370019103,4,4,1,山东省,4,2,5,4,2,2,4,4,1,5,4,4,1,1,0,1,0,0,0
370020103,4,2,3,山东省,4,4,4,4,4,4,4,4,1,6,6,4,1,1,1,0,0,0,0
370022401,1,1,1,山东省,4,4,5,3,2,2,4,2,6,6,3,3,1,1,0,1,0,0,0
370024103,5,3,3,山东省,3,4,5,4,4,4,4,4,6,5,4,3,1,0,1,0,0,0,1
370034107,5,3,3,山东省,4,4,4,4,2,5,4,2,1,6,4,3,1,1,0,1,0,0,0
370053103,3,2,2,山东省,2,2,5,4,4,4,4,4,5,5,3,4,1,1,0,1,0,0,1
370061105,3,3,1,山东省,4,4,5,3,4,2,5,1,6,5,3,4,1,1,0,1,0,0,0
370064104,5,2,4,山东省,3,2,4,4,4,4,4,4,1,5,4,1,0,1,1,0,0,0,0
370078401,5,3,3,山东省,5,2,5,1,4,2,4,4,1,5,4,3,0,1,0,1,0,0,0
370081401,5,3,3,山东省,4,5,5,5,4,2,4,4,6,5,3,3,0,1,0,1,0,0,0
370109103,7,4,4,山东省,2,3,3,1,4,4,4,4,1,5,3,1,0,1,1,0,0,0,0
370112105,4,1,4,山东省,3,4,4,1,3,4,4,4,1,5,2,2,0,1,1,0,0,0,0
370115107,6,3,4,山东省,5,3,1,4,2,4,4,2,6,6,3,3,1,1,1,0,1,0,1
370140103,2,2,1,山东省,4,4,1,5,2,2,4,4,6,6,3,3,1,0,0,1,1,0,1
370142105,5,3,3,山东省,5,3,4,4,4,4,4,4,1,6,3,2,0,0,0,1,0,0,0
370150104,6,4,3,山东省,1,3,5,5,4,4,2,4,6,5,3,3,0,0,1,0,0,0,1
370152103,5,4,2,山东省,3,3,5,3,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
370155104,5,3,3,山东省,3,3,4,3,4,4,4,4,1,5,3,1,0,0,1,0,1,0,0
370164401,7,4,4,山东省,4,4,5,4,4,4,4,2,7,6,4,3,1,1,0,1,1,1,1
370170106,6,4,3,山东省,5,4,5,5,4,2,4,4,1,5,3,3,1,0,0,1,0,0,0
370177104,3,2,2,山东省,5,3,5,5,2,4,4,4,3,5,3,2,1,0,0,1,0,0,1
370181102,3,2,2,山东省,2,4,4,4,4,2,2,2,7,5,3,2,1,0,1,0,0,0,1
370182104,5,4,2,山东省,3,4,4,4,4,4,4,4,1,5,4,3,1,1,0,1,0,0,0
370197103,5,3,3,山东省,4,4,4,1,4,4,4,4,4,5,3,3,0,0,1,0,0,0,1
370197104,5,3,3,山东省,4,4,4,4,4,4,4,4,4,5,3,3,0,1,0,1,1,0,1
370202103,7,4,4,山东省,2,4,4,1,5,4,4,4,1,5,4,4,0,1,1,0,1,1,0
370202104,7,4,4,山东省,4,4,4,4,4,4,4,4,1,5,4,4,0,1,1,0,1,1,0
370205104,5,3,3,山东省,4,4,4,4,4,4,5,4,1,5,3,3,0,0,0,1,0,0,0
370208401,7,4,4,山东省,4,4,4,4,5,5,5,5,1,5,3,2,0,0,0,1,0,0,0
370210106,3,2,2,山东省,5,3,4,1,2,2,4,4,1,5,2,2,0,1,1,0,0,0,0
370216106,5,3,3,山东省,1,3,5,5,4,2,4,2,1,5,5,5,0,0,0,1,0,1,0
370221103,7,4,4,山东省,1,2,4,4,4,5,5,5,1,6,3,2,0,0,0,1,1,1,0
370224103,5,3,3,山东省,4,4,4,4,4,4,4,4,6,5,3,3,0,0,0,1,0,0,0
370229401,4,1,4,山东省,4,4,5,5,2,2,2,2,6,5,3,3,1,1,0,1,0,0,1
370243106,3,2,2,山东省,2,4,4,4,2,2,2,2,6,6,6,3,0,0,0,1,0,0,0
370256401,3,2,2,山东省,5,5,5,2,4,4,4,4,1,5,4,2,0,0,0,1,0,0,0
370266105,5,3,3,山东省,5,5,4,4,4,2,2,4,6,5,3,3,0,1,0,1,0,0,1
370272106,3,2,2,山东省,3,2,4,2,4,4,4,4,1,5,3,2,0,0,0,1,0,0,0
370282104,3,2,2,山东省,3,4,4,4,4,4,4,4,1,6,3,2,0,1,0,1,0,0,0
370282401,3,2,2,山东省,4,4,4,4,4,2,2,2,1,6,3,4,0,1,0,1,0,0,0
370283102,2,1,2,山东省,1,2,3,3,4,4,4,4,4,5,2,2,0,1,0,1,0,0,1
370294103,5,4,2,山东省,2,4,4,3,4,3,4,2,4,5,3,2,0,0,0,1,0,0,1
370298103,5,3,3,山东省,2,4,4,4,5,5,5,5,6,5,2,3,0,1,1,0,1,1,1
370326103,6,3,4,山东省,1,3,1,1,4,2,4,4,1,6,3,4,1,0,1,0,0,0,0
370335104,5,2,4,山东省,4,4,4,4,2,2,2,2,6,6,2,3,1,0,1,0,0,1,0
370370103,3,2,2,山东省,5,1,1,1,2,2,4,4,1,5,3,3,0,1,1,0,0,0,0
370398104,6,3,4,山东省,3,5,5,1,4,4,4,2,1,6,3,3,0,1,0,1,0,0,0
370406401,7,4,4,山东省,4,4,4,2,5,1,5,2,1,6,4,1,0,1,0,1,0,0,0
370407401,7,4,4,山东省,5,5,5,5,4,4,4,4,1,6,5,4,0,1,0,1,0,0,0
370416105,7,4,4,山东省,5,5,5,5,5,4,5,5,1,5,3,3,0,1,0,1,0,0,0
370417106,5,3,3,山东省,1,2,4,1,4,3,4,4,1,6,4,3,0,0,1,0,0,0,0
370431103,7,4,4,山东省,4,4,3,4,4,4,4,4,6,5,3,3,1,1,0,1,1,0,1
370440104,7,4,4,山东省,2,3,3,1,4,2,2,2,4,5,3,1,1,0,0,1,0,0,1
370442104,3,2,2,山东省,1,3,4,4,4,4,4,4,1,5,2,1,1,1,0,1,1,0,0
370449104,6,4,3,山东省,1,1,4,4,4,4,4,4,1,5,3,1,0,0,1,0,0,0,0
370454104,3,2,2,山东省,4,4,3,1,3,2,4,4,1,5,2,3,0,1,0,0,1,1,0
370463401,5,3,3,山东省,5,4,4,5,4,4,4,2,1,5,3,3,0,1,0,1,0,0,0
370469104,4,2,3,山东省,4,4,4,2,2,2,4,4,1,5,1,1,0,1,1,0,0,0,0
370472104,7,4,4,山东省,4,3,4,3,4,4,4,4,1,5,2,1,0,0,1,0,0,0,0
370482103,7,4,4,山东省,3,4,4,1,5,1,5,3,1,5,2,3,1,0,1,0,1,1,0
370490104,3,2,2,山东省,1,3,5,3,2,2,4,2,6,6,5,6,1,1,0,0,1,0,1
370497106,6,3,4,山东省,4,4,4,4,5,3,1,1,8,5,5,3,1,1,0,1,1,0,1
370501401,7,4,4,山东省,4,4,4,4,4,4,4,2,5,5,5,4,1,0,0,1,0,1,1
370504401,7,4,4,山东省,4,4,4,4,4,4,4,4,1,5,3,4,1,1,0,1,1,0,0
370505103,4,4,1,山东省,4,4,4,4,4,4,4,4,1,5,4,3,1,0,1,0,0,0,0
370506104,7,4,4,山东省,4,3,3,3,4,4,4,4,7,7,5,5,1,0,0,1,1,0,1
370508103,6,3,4,山东省,4,1,4,1,3,3,4,2,6,5,3,3,1,0,1,0,1,0,0
370509105,5,3,3,山东省,3,4,4,5,3,2,4,3,1,5,3,2,0,1,0,1,0,0,0
370510106,5,2,4,山东省,5,3,4,4,4,4,4,4,5,5,3,3,0,0,1,0,1,0,1
370515104,3,2,2,山东省,5,3,5,3,4,4,2,4,1,5,2,2,0,1,0,1,0,0,0
370518104,3,1,3,山东省,5,3,5,1,4,1,5,2,1,5,3,3,0,1,1,0,1,0,0
370529105,5,3,3,山东省,4,2,1,1,2,2,2,2,1,6,2,3,0,0,1,0,0,0,0
370535103,7,4,4,山东省,4,4,4,4,4,4,4,4,1,5,2,2,0,1,0,1,0,0,0
370538105,4,2,3,山东省,4,3,4,3,4,2,4,4,6,5,4,4,0,0,1,0,0,0,1
370542104,7,4,4,山东省,4,3,1,3,5,4,4,4,1,5,3,2,0,0,1,0,0,0,0
370546105,3,3,1,山东省,4,3,5,1,4,4,4,4,1,5,2,1,0,0,1,0,0,0,0
370554105,4,2,3,山东省,4,3,4,3,2,2,2,2,6,5,4,5,1,1,1,0,1,0,1
370556104,6,3,4,山东省,4,4,5,5,4,2,5,4,1,5,2,3,0,0,0,1,0,0,0
370564105,1,1,1,山东省,4,2,4,4,2,2,2,2,4,5,4,3,1,1,1,0,0,0,1
370568401,7,4,4,山东省,2,4,5,4,4,4,4,4,6,6,3,2,1,0,0,1,0,0,0
370570401,6,4,3,山东省,5,5,5,5,4,2,2,4,7,6,3,3,1,0,0,1,0,0,0
370571102,3,2,2,山东省,5,5,5,5,4,2,4,3,6,6,4,6,1,0,0,1,1,0,1
370571103,3,2,2,山东省,5,5,5,5,4,4,4,2,6,6,4,6,1,0,0,1,1,0,1
370578103,4,3,2,山东省,2,3,2,2,4,4,4,4,1,6,2,2,1,1,0,0,0,0,0
370593103,4,4,1,山东省,4,2,4,1,4,4,4,4,6,5,3,3,1,0,1,0,0,0,1
370593104,7,4,4,山东省,4,3,4,3,4,4,4,4,6,5,3,3,1,1,0,1,0,0,1
370594401,3,2,2,山东省,2,3,4,4,5,4,4,4,6,5,3,3,1,0,0,1,0,0,1
370618104,6,3,4,山东省,3,2,1,1,5,5,5,5,1,5,2,1,0,1,1,0,0,0,0
370644103,7,4,4,山东省,3,5,4,5,4,4,2,4,6,6,6,6,1,0,0,1,0,0,1
370669103,7,4,4,山东省,2,3,4,3,4,4,4,2,6,6,6,4,1,0,1,0,1,0,1
370669401,6,3,4,山东省,3,3,4,4,4,2,4,2,6,6,6,4,1,0,0,1,1,0,1
370696105,5,3,3,山东省,3,1,4,1,4,2,2,4,1,5,2,2,1,1,1,0,0,0,0
370707109,6,3,4,山东省,1,2,2,3,5,4,4,5,1,6,6,6,1,1,1,0,1,1,0
370714105,5,3,3,山东省,3,4,4,4,4,2,4,4,1,5,2,2,1,1,0,1,0,0,0
370736401,7,4,4,山东省,1,1,2,2,1,4,4,4,1,6,6,4,0,0,0,1,1,0,0
370739103,5,3,3,山东省,3,2,3,2,5,5,5,5,6,5,3,3,0,0,0,1,1,1,1
370739401,7,4,4,山东省,4,4,4,4,4,4,5,4,6,5,3,3,0,1,0,1,1,1,1
370745401,7,4,4,山东省,5,5,5,5,4,4,4,3,1,5,3,3,1,0,0,1,0,0,0
370762106,5,4,2,山东省,4,3,4,4,4,4,4,4,6,6,4,3,1,0,1,0,0,0,0
370770105,7,4,4,山东省,4,3,1,1,4,4,4,4,8,6,4,5,1,0,0,1,1,0,0
370793103,6,4,3,山东省,5,4,5,4,4,4,4,2,1,6,5,5,1,1,0,1,0,0,0
371523401,7,4,4,辽宁省,5,4,5,5,4,4,4,4,5,5,3,3,0,0,0,1,0,0,0
403235401,7,4,4,江苏省,4,2,1,2,4,4,4,4,7,5,3,3,1,1,0,1,0,0,1
404920401,7,4,4,江苏省,5,5,5,5,3,2,2,4,1,6,4,3,1,1,0,1,0,0,1
405873401,5,3,3,甘肃省,1,2,4,4,5,5,4,5,1,5,2,2,0,0,0,1,0,0,0
410024104,5,3,3,河南省,2,4,4,3,2,2,2,4,7,5,3,4,1,0,1,0,0,0,1
410047104,2,2,1,河南省,3,3,5,3,2,2,2,2,8,5,3,2,1,1,1,0,0,0,1
410049103,5,3,3,河南省,2,2,4,5,2,2,2,3,8,6,5,4,1,1,0,1,0,0,1
410055103,7,4,4,河南省,2,2,5,5,4,2,5,4,8,6,4,3,1,0,0,1,0,0,1
410062103,3,2,2,河南省,5,5,5,5,4,4,2,2,7,6,4,4,1,0,0,1,0,0,1
410066431,7,4,4,河南省,5,5,5,5,4,2,4,4,6,6,5,6,1,0,0,1,1,0,1
410067104,7,4,4,河南省,1,5,5,5,4,2,4,4,8,6,6,6,1,0,0,1,1,1,1
410117105,5,3,3,河南省,3,3,4,3,4,2,2,2,8,6,3,2,1,0,1,0,1,1,1
410120401,7,4,4,河南省,5,5,4,4,5,4,4,4,1,6,5,5,1,0,0,1,0,0,0
410123432,5,3,3,河南省,1,4,5,5,5,5,5,5,1,5,3,4,1,1,0,1,0,0,0
410124104,5,3,3,河南省,4,4,4,5,2,4,2,2,6,6,5,5,1,1,0,1,0,0,0
410134106,6,3,4,河南省,4,4,4,4,5,2,2,4,7,5,5,5,1,0,0,1,0,0,1
410136104,3,2,2,河南省,2,5,5,5,2,2,4,1,7,6,2,2,1,1,0,1,1,0,1
410142105,7,4,4,河南省,4,4,5,5,2,2,4,2,8,6,4,4,1,1,0,1,0,0,1
410144105,3,2,2,河南省,3,3,5,3,2,2,2,2,1,5,2,2,1,1,1,0,0,0,0
410146105,5,3,3,河南省,3,3,3,3,4,4,4,4,1,5,3,3,1,1,1,0,0,0,0
410152401,5,3,3,河南省,2,4,4,4,4,4,4,4,1,5,1,2,1,0,0,1,0,0,0
410152402,3,2,2,河南省,1,4,4,4,4,4,4,4,1,5,1,2,1,1,0,1,0,0,0
410153501,5,3,3,河南省,1,2,4,4,2,4,4,2,1,5,2,2,1,1,0,1,1,0,0
410155105,3,1,3,河南省,1,2,1,1,4,4,4,4,1,5,3,3,1,0,1,0,0,0,0
410155106,3,2,2,河南省,1,4,4,3,2,2,2,2,1,5,3,3,1,1,0,1,0,0,0
410162106,4,2,3,河南省,4,3,4,1,2,2,4,2,1,5,2,3,1,0,0,1,0,0,0
410175106,3,2,2,河南省,1,1,1,1,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
410175107,3,2,2,河南省,1,2,4,3,4,4,4,4,6,5,3,3,1,1,0,1,1,0,1
410177106,3,2,2,河南省,1,1,4,1,4,2,2,2,1,5,1,1,1,0,0,1,0,0,0
410182106,3,2,2,河南省,1,1,4,4,4,4,4,4,1,5,2,1,1,0,1,0,0,0,0
410182107,4,2,3,河南省,3,1,4,3,3,2,4,4,6,5,2,1,1,1,0,1,0,0,1
410183401,5,3,3,河南省,4,4,4,4,4,2,2,4,6,5,3,3,1,0,0,1,0,0,1
410184105,6,3,4,河南省,4,3,4,4,4,4,4,4,1,5,3,3,1,1,0,1,0,0,0
410184106,6,3,4,河南省,1,3,4,3,4,2,4,4,1,5,3,3,1,0,0,1,0,0,0
410185103,3,2,2,河南省,3,3,4,1,4,4,4,2,1,5,3,1,1,1,1,0,0,0,0
410187105,2,2,1,河南省,3,3,3,3,5,4,4,4,1,5,2,2,1,0,1,0,0,0,0
410187106,1,1,1,河南省,3,4,4,4,4,4,4,4,1,5,2,2,1,1,0,1,0,0,0
410189104,3,2,2,河南省,4,2,4,4,4,4,4,4,1,5,3,1,1,0,0,1,0,0,0
410189431,3,2,2,河南省,2,3,4,4,4,4,4,4,5,5,3,1,1,1,0,1,0,0,1
410190104,3,2,2,河南省,3,2,4,4,4,4,4,4,1,5,3,1,1,1,0,1,0,0,0
410195104,4,2,3,河南省,5,5,5,5,4,4,5,4,1,5,2,3,1,1,0,1,0,0,0
410195106,6,3,4,河南省,5,5,5,5,5,4,5,5,4,5,2,3,1,0,0,1,0,0,1
410203108,5,3,3,河南省,3,1,5,5,4,2,4,3,1,6,3,3,0,1,0,1,0,0,0
410204106,7,4,4,河南省,5,3,4,3,5,5,4,5,1,6,2,2,0,1,0,1,0,0,0
410204107,5,3,3,河南省,4,1,4,5,4,4,4,4,1,6,2,2,0,0,0,1,0,0,0
410205105,6,3,4,河南省,4,3,5,5,4,4,4,5,1,6,2,4,0,1,0,1,0,0,0
410206106,7,4,4,河南省,5,2,1,3,5,4,5,5,4,5,4,3,0,0,1,0,0,0,1
410206107,7,4,4,河南省,5,3,4,4,5,5,5,5,4,5,4,3,0,1,0,1,0,0,1
410210401,5,3,3,河南省,5,1,5,5,5,2,4,4,4,6,3,3,0,1,0,1,0,0,1
410211105,7,4,4,河南省,4,3,1,1,5,5,5,5,4,5,3,1,0,0,0,1,0,0,1
410212106,6,4,3,河南省,5,3,5,3,5,5,5,5,1,5,2,3,0,0,0,1,0,0,0
410213106,1,1,1,河南省,5,4,5,5,1,2,4,2,1,6,4,3,0,1,0,1,0,0,0
410214103,3,2,2,河南省,4,3,5,5,3,4,4,3,1,6,3,2,0,0,0,1,0,0,0
410214104,3,2,2,河南省,3,2,4,5,2,2,2,1,1,6,3,2,0,1,0,1,0,0,0
410214401,5,3,3,河南省,3,2,3,4,4,2,2,4,1,6,3,2,0,1,0,1,0,0,0
410215106,3,2,2,河南省,4,2,3,3,4,3,4,4,1,5,4,3,0,1,0,1,0,0,0
410216106,3,2,2,河南省,3,1,4,4,3,2,2,2,1,5,3,2,0,0,0,1,0,0,0
410217401,5,3,3,河南省,4,2,5,4,2,2,4,4,6,6,4,4,0,0,0,1,0,0,0
410220106,7,4,4,河南省,3,1,4,3,4,4,5,4,4,5,3,3,0,0,0,1,0,0,1
410222103,1,1,1,河南省,3,3,4,3,2,2,2,2,1,5,3,3,0,1,1,0,0,0,0
410222104,1,1,1,河南省,3,2,2,3,2,2,2,2,1,5,3,3,0,0,0,1,1,0,0
410223105,5,3,3,河南省,5,3,4,3,4,5,4,3,4,6,4,2,0,1,0,1,1,0,1
410223108,7,4,4,河南省,5,5,5,1,5,5,5,5,4,6,3,2,0,0,0,1,0,0,1
410224106,7,4,4,河南省,5,5,5,5,5,5,5,5,4,6,3,3,0,0,0,1,0,0,1
